allotmentName,date,area
AD BAR HOGTRAIL,2013-03-24,0
AD BAR HOGTRAIL,2013-04-07,0
AD BAR HOGTRAIL,2013-04-14,0
AD BAR HOGTRAIL,2013-04-21,0
AD BAR HOGTRAIL,2013-05-01,0
AD BAR HOGTRAIL,2013-05-08,0
AD BAR HOGTRAIL,2013-05-15,0
AD BAR HOGTRAIL,2013-06-01,0
AD BAR HOGTRAIL,2013-06-08,0
AD BAR HOGTRAIL,2013-06-15,0
AD BAR HOGTRAIL,2013-07-01,0
AD BAR HOGTRAIL,2013-07-08,0
AD BAR HOGTRAIL,2013-07-15,0
AD BAR HOGTRAIL,2013-08-01,0
AD BAR HOGTRAIL,2013-08-08,0
AD BAR HOGTRAIL,2013-08-15,0
AD BAR HOGTRAIL,2013-09-01,0
AD BAR HOGTRAIL,2013-09-08,0
AD BAR HOGTRAIL,2013-09-15,0
AD BAR HOGTRAIL,2013-10-01,0
AD BAR HOGTRAIL,2013-10-08,0
AD BAR HOGTRAIL,2013-10-15,0
AD BAR HOGTRAIL,2013-11-01,0
AD BAR HOGTRAIL,2013-11-08,0
AD BAR HOGTRAIL,2013-11-15,0
AD BAR HOGTRAIL,2014-03-01,0
AD BAR HOGTRAIL,2014-03-08,0
AD BAR HOGTRAIL,2014-03-15,0
AD BAR HOGTRAIL,2014-04-01,0
AD BAR HOGTRAIL,2014-04-08,0
AD BAR HOGTRAIL,2014-04-15,0
AD BAR HOGTRAIL,2014-05-01,0
AD BAR HOGTRAIL,2014-05-08,0
AD BAR HOGTRAIL,2014-05-15,0
AD BAR HOGTRAIL,2014-06-01,0
AD BAR HOGTRAIL,2014-06-08,0
AD BAR HOGTRAIL,2014-06-15,0
AD BAR HOGTRAIL,2014-07-01,0
AD BAR HOGTRAIL,2014-07-08,0
AD BAR HOGTRAIL,2014-07-15,0
AD BAR HOGTRAIL,2014-08-01,0
AD BAR HOGTRAIL,2014-08-08,0
AD BAR HOGTRAIL,2014-08-15,0
AD BAR HOGTRAIL,2014-09-01,0
AD BAR HOGTRAIL,2014-09-08,0
AD BAR HOGTRAIL,2014-09-15,0
AD BAR HOGTRAIL,2014-10-01,0
AD BAR HOGTRAIL,2014-10-08,0
AD BAR HOGTRAIL,2014-10-15,0
AD BAR HOGTRAIL,2014-11-01,0
AD BAR HOGTRAIL,2014-11-08,0
AD BAR HOGTRAIL,2014-11-15,0
AD BAR HOGTRAIL,2015-03-01,0
AD BAR HOGTRAIL,2015-04-01,0
AD BAR HOGTRAIL,2015-05-01,0
AD BAR HOGTRAIL,2015-06-01,0
AD BAR HOGTRAIL,2015-07-01,0
AD BAR HOGTRAIL,2015-08-01,0
AD BAR HOGTRAIL,2015-09-01,0
AD BAR HOGTRAIL,2015-10-01,0
AD BAR HOGTRAIL,2015-11-01,0
AD BAR HOGTRAIL,2016-03-01,0
AD BAR HOGTRAIL,2016-04-01,0
AD BAR HOGTRAIL,2016-05-01,0
AD BAR HOGTRAIL,2016-06-01,0
AD BAR HOGTRAIL,2016-07-01,0
AD BAR HOGTRAIL,2016-08-01,0
AD BAR HOGTRAIL,2016-09-01,0
AD BAR HOGTRAIL,2016-10-01,0
AD BAR HOGTRAIL,2016-11-01,0
AD BAR HOGTRAIL,2016-12-01,0
AD BAR HOGTRAIL,2017-01-01,0
AD BAR HOGTRAIL,2017-02-01,0
AD BAR HOGTRAIL,2017-04-01,0
AD BAR HOGTRAIL,2017-05-01,0
AD BAR HOGTRAIL,2017-06-01,0
AD BAR HOGTRAIL,2017-09-01,0
AD BAR HOGTRAIL,2017-10-01,0
AD BAR HOGTRAIL,2017-11-01,0
AD BAR HOGTRAIL,2017-12-01,0
AD BAR HOGTRAIL,2018-01-01,0
AD BAR HOGTRAIL,2018-02-01,0
AD BAR HOGTRAIL,2018-03-01,0
AD BAR HOGTRAIL,2018-04-01,0
AD BAR HOGTRAIL,2018-05-01,0
AD BAR HOGTRAIL,2018-06-01,0
AD BAR HOGTRAIL,2018-07-01,0
AD BAR HOGTRAIL,2018-08-01,0
AD BAR HOGTRAIL,2018-09-01,0
AD BAR HOGTRAIL,2018-10-01,0
AD BAR HOGTRAIL,2018-11-01,0
AD BAR HOGTRAIL,2018-12-01,0
AD BAR HOGTRAIL,2019-01-01,0
AD BAR HOGTRAIL,2019-02-01,0
AD BAR HOGTRAIL,2019-03-01,0
AD BAR HOGTRAIL,2019-04-01,0
AD BAR HOGTRAIL,2019-05-01,0
AD BAR HOGTRAIL,2019-08-01,0
AD BAR HOGTRAIL,2019-09-01,0
AD BAR HOGTRAIL,2019-10-01,0
AD BAR HOGTRAIL,2019-11-01,0
AD BAR HOGTRAIL,2019-12-01,0
AD BAR HOGTRAIL,2020-01-01,0
AD BAR HOGTRAIL,2020-03-01,0
AD BAR HOGTRAIL,2020-05-01,0
AD BAR HOGTRAIL,2020-08-01,0
AD BAR HOGTRAIL,2020-09-01,0
AD BAR HOGTRAIL,2020-10-01,0
AD BAR HOGTRAIL,2020-11-01,0
AD BAR HOGTRAIL,2020-12-01,0
AD BAR HOGTRAIL,2021-01-01,0
AD BAR HOGTRAIL,2021-02-01,0
AD BAR HOGTRAIL,2021-03-01,0
AD BAR HOGTRAIL,2021-04-01,0
AD BAR HOGTRAIL,2021-05-01,0
AD BAR HOGTRAIL,2021-06-01,0
AD BAR HOGTRAIL,2021-07-01,0
AGUA CALIENTE,2013-03-10,0
AGUA CALIENTE,2013-03-17,0
AGUA CALIENTE,2013-03-24,0
AGUA CALIENTE,2013-04-07,0
AGUA CALIENTE,2013-04-14,0
AGUA CALIENTE,2013-04-21,0
AGUA CALIENTE,2013-05-01,0
AGUA CALIENTE,2013-05-08,0
AGUA CALIENTE,2013-05-15,0
AGUA CALIENTE,2013-06-01,0
AGUA CALIENTE,2013-06-08,0
AGUA CALIENTE,2013-06-15,0
AGUA CALIENTE,2013-07-01,0
AGUA CALIENTE,2013-07-08,0
AGUA CALIENTE,2013-07-15,0
AGUA CALIENTE,2013-08-01,0
AGUA CALIENTE,2013-08-08,0
AGUA CALIENTE,2013-08-15,0
AGUA CALIENTE,2013-09-01,0
AGUA CALIENTE,2013-09-08,0
AGUA CALIENTE,2013-09-15,0
AGUA CALIENTE,2013-10-01,0
AGUA CALIENTE,2013-10-08,0
AGUA CALIENTE,2013-10-15,0
AGUA CALIENTE,2013-11-01,0
AGUA CALIENTE,2013-11-08,0
AGUA CALIENTE,2013-11-15,0
AGUA CALIENTE,2014-03-01,0
AGUA CALIENTE,2014-03-08,0
AGUA CALIENTE,2014-03-15,0
AGUA CALIENTE,2014-04-01,0
AGUA CALIENTE,2014-04-08,0
AGUA CALIENTE,2014-04-15,0
AGUA CALIENTE,2014-05-01,0
AGUA CALIENTE,2014-05-08,0
AGUA CALIENTE,2014-05-15,0
AGUA CALIENTE,2014-06-01,0
AGUA CALIENTE,2014-06-08,0
AGUA CALIENTE,2014-06-15,0
AGUA CALIENTE,2014-07-01,0
AGUA CALIENTE,2014-07-08,0
AGUA CALIENTE,2014-07-15,0
AGUA CALIENTE,2014-08-01,0
AGUA CALIENTE,2014-08-08,0
AGUA CALIENTE,2014-08-15,0
AGUA CALIENTE,2014-09-01,0
AGUA CALIENTE,2014-09-08,0
AGUA CALIENTE,2014-09-15,0
AGUA CALIENTE,2014-10-01,0
AGUA CALIENTE,2014-10-08,0
AGUA CALIENTE,2014-10-15,0
AGUA CALIENTE,2014-11-01,0
AGUA CALIENTE,2014-11-08,0
AGUA CALIENTE,2014-11-15,0
AGUA CALIENTE,2015-03-01,0
AGUA CALIENTE,2015-04-01,0
AGUA CALIENTE,2015-05-01,0
AGUA CALIENTE,2015-06-01,0
AGUA CALIENTE,2015-07-01,0
AGUA CALIENTE,2015-08-01,0
AGUA CALIENTE,2015-09-01,0
AGUA CALIENTE,2015-10-01,0
AGUA CALIENTE,2015-11-01,0
AGUA CALIENTE,2016-03-01,0
AGUA CALIENTE,2016-04-01,0
AGUA CALIENTE,2016-05-01,0
AGUA CALIENTE,2016-06-01,0
AGUA CALIENTE,2016-07-01,0
AGUA CALIENTE,2016-08-01,0
AGUA CALIENTE,2016-09-01,0
AGUA CALIENTE,2016-10-01,0
AGUA CALIENTE,2016-11-01,0
AGUA CALIENTE,2016-12-01,0
AGUA CALIENTE,2017-01-01,0
AGUA CALIENTE,2017-02-01,0
AGUA CALIENTE,2017-04-01,0
AGUA CALIENTE,2017-05-01,0
AGUA CALIENTE,2017-06-01,0
AGUA CALIENTE,2017-09-01,0
AGUA CALIENTE,2017-10-01,0
AGUA CALIENTE,2017-11-01,0
AGUA CALIENTE,2017-12-01,0
AGUA CALIENTE,2018-01-01,0
AGUA CALIENTE,2018-02-01,0
AGUA CALIENTE,2018-03-01,0
AGUA CALIENTE,2018-04-01,0
AGUA CALIENTE,2018-05-01,0
AGUA CALIENTE,2018-06-01,0
AGUA CALIENTE,2018-07-01,0
AGUA CALIENTE,2018-08-01,0
AGUA CALIENTE,2018-09-01,0
AGUA CALIENTE,2018-10-01,0
AGUA CALIENTE,2018-11-01,0
AGUA CALIENTE,2018-12-01,0
AGUA CALIENTE,2019-01-01,0
AGUA CALIENTE,2019-02-01,0
AGUA CALIENTE,2019-03-01,0
AGUA CALIENTE,2019-04-01,0
AGUA CALIENTE,2019-05-01,0
AGUA CALIENTE,2019-08-01,0
AGUA CALIENTE,2019-09-01,0
AGUA CALIENTE,2019-10-01,0
AGUA CALIENTE,2019-11-01,0
AGUA CALIENTE,2019-12-01,0
AGUA CALIENTE,2020-01-01,0
AGUA CALIENTE,2020-03-01,0
AGUA CALIENTE,2020-05-01,0
AGUA CALIENTE,2020-08-01,0
AGUA CALIENTE,2020-09-01,0
AGUA CALIENTE,2020-10-01,0
AGUA CALIENTE,2020-11-01,0
AGUA CALIENTE,2020-12-01,0
AGUA CALIENTE,2021-01-01,0
AGUA CALIENTE,2021-02-01,0
AGUA CALIENTE,2021-03-01,0
AGUA CALIENTE,2021-04-01,0
AGUA CALIENTE,2021-05-01,0
AGUA CALIENTE,2021-06-01,0
AGUA CALIENTE,2021-07-01,0
ALISOS,2013-03-10,0
ALISOS,2013-03-17,0
ALISOS,2013-03-24,0
ALISOS,2013-04-07,0
ALISOS,2013-04-14,0
ALISOS,2013-04-21,0
ALISOS,2013-05-01,0
ALISOS,2013-05-08,0
ALISOS,2013-05-15,0
ALISOS,2013-06-01,0
ALISOS,2013-06-08,0
ALISOS,2013-06-15,0
ALISOS,2013-07-01,0
ALISOS,2013-07-08,0
ALISOS,2013-07-15,0
ALISOS,2013-08-01,0
ALISOS,2013-08-08,0
ALISOS,2013-08-15,0
ALISOS,2013-09-01,0
ALISOS,2013-09-08,0
ALISOS,2013-09-15,0
ALISOS,2013-10-01,0
ALISOS,2013-10-08,0
ALISOS,2013-10-15,0
ALISOS,2013-11-01,0
ALISOS,2013-11-08,0
ALISOS,2013-11-15,0
ALISOS,2014-03-01,0
ALISOS,2014-03-08,0
ALISOS,2014-03-15,0
ALISOS,2014-04-01,0
ALISOS,2014-04-08,0
ALISOS,2014-04-15,0
ALISOS,2014-05-01,0
ALISOS,2014-05-08,0
ALISOS,2014-05-15,0
ALISOS,2014-06-01,0
ALISOS,2014-06-08,0
ALISOS,2014-06-15,0
ALISOS,2014-07-01,0
ALISOS,2014-07-08,0
ALISOS,2014-07-15,0
ALISOS,2014-08-01,0
ALISOS,2014-08-08,0
ALISOS,2014-08-15,0
ALISOS,2014-09-01,0
ALISOS,2014-09-08,0
ALISOS,2014-09-15,0
ALISOS,2014-10-01,0
ALISOS,2014-10-08,0
ALISOS,2014-10-15,0
ALISOS,2014-11-01,0
ALISOS,2014-11-08,0
ALISOS,2014-11-15,0
ALISOS,2015-03-01,0
ALISOS,2015-04-01,0
ALISOS,2015-05-01,0
ALISOS,2015-06-01,0
ALISOS,2015-07-01,0
ALISOS,2015-08-01,0
ALISOS,2015-09-01,0
ALISOS,2015-10-01,0
ALISOS,2015-11-01,0
ALISOS,2016-03-01,0
ALISOS,2016-04-01,0
ALISOS,2016-05-01,0
ALISOS,2016-06-01,0
ALISOS,2016-07-01,0
ALISOS,2016-08-01,0
ALISOS,2016-09-01,0
ALISOS,2016-10-01,0
ALISOS,2016-11-01,0
ALISOS,2016-12-01,0
ALISOS,2017-01-01,0
ALISOS,2017-02-01,0
ALISOS,2017-04-01,0
ALISOS,2017-05-01,0
ALISOS,2017-06-01,0
ALISOS,2017-09-01,0
ALISOS,2017-10-01,0
ALISOS,2017-11-01,0
ALISOS,2017-12-01,0
ALISOS,2018-01-01,0
ALISOS,2018-02-01,0
ALISOS,2018-03-01,0
ALISOS,2018-04-01,0
ALISOS,2018-05-01,0
ALISOS,2018-06-01,0
ALISOS,2018-07-01,0
ALISOS,2018-08-01,0
ALISOS,2018-09-01,0
ALISOS,2018-10-01,0
ALISOS,2018-11-01,0
ALISOS,2018-12-01,0
ALISOS,2019-01-01,0
ALISOS,2019-02-01,0
ALISOS,2019-03-01,0
ALISOS,2019-04-01,0
ALISOS,2019-05-01,0
ALISOS,2019-08-01,0
ALISOS,2019-09-01,0
ALISOS,2019-10-01,0
ALISOS,2019-11-01,0
ALISOS,2019-12-01,0
ALISOS,2020-01-01,0
ALISOS,2020-03-01,0
ALISOS,2020-05-01,0
ALISOS,2020-08-01,0
ALISOS,2020-09-01,0
ALISOS,2020-10-01,0
ALISOS,2020-11-01,0
ALISOS,2020-12-01,0
ALISOS,2021-01-01,0
ALISOS,2021-02-01,0
ALISOS,2021-03-01,0
ALISOS,2021-04-01,0
ALISOS,2021-05-01,0
ALISOS,2021-06-01,0
ALISOS,2021-07-01,0
ALMA,2013-03-10,0
ALMA,2013-03-17,0
ALMA,2013-03-24,0
ALMA,2013-04-07,0
ALMA,2013-04-14,0
ALMA,2013-04-21,0
ALMA,2013-05-01,0
ALMA,2013-05-08,0
ALMA,2013-05-15,0
ALMA,2013-06-01,0
ALMA,2013-06-08,0
ALMA,2013-06-15,0
ALMA,2013-07-01,0
ALMA,2013-07-08,0
ALMA,2013-07-15,0
ALMA,2013-08-01,0
ALMA,2013-08-08,0
ALMA,2013-08-15,0
ALMA,2013-09-01,0
ALMA,2013-09-08,0
ALMA,2013-09-15,0
ALMA,2013-10-01,0
ALMA,2013-10-08,0
ALMA,2013-10-15,0
ALMA,2013-11-01,0
ALMA,2013-11-08,0
ALMA,2013-11-15,0
ALMA,2014-03-01,0
ALMA,2014-03-08,0
ALMA,2014-03-15,0
ALMA,2014-04-01,0
ALMA,2014-04-08,0
ALMA,2014-04-15,0
ALMA,2014-05-01,0
ALMA,2014-05-08,0
ALMA,2014-05-15,0
ALMA,2014-06-01,0
ALMA,2014-06-08,0
ALMA,2014-06-15,0
ALMA,2014-07-01,0
ALMA,2014-07-08,0
ALMA,2014-07-15,0
ALMA,2014-08-01,0
ALMA,2014-08-08,0
ALMA,2014-08-15,0
ALMA,2014-09-01,0
ALMA,2014-09-08,0
ALMA,2014-09-15,0
ALMA,2014-10-01,0
ALMA,2014-10-08,0
ALMA,2014-10-15,0
ALMA,2014-11-01,0
ALMA,2014-11-08,0
ALMA,2014-11-15,0
ALMA,2015-03-01,0
ALMA,2015-04-01,0
ALMA,2015-05-01,0
ALMA,2015-06-01,0
ALMA,2015-07-01,0
ALMA,2015-08-01,0
ALMA,2015-09-01,0
ALMA,2015-10-01,0
ALMA,2015-11-01,0
ALMA,2016-03-01,0
ALMA,2016-04-01,0
ALMA,2016-05-01,0
ALMA,2016-06-01,0
ALMA,2016-07-01,0
ALMA,2016-08-01,0
ALMA,2016-09-01,0
ALMA,2016-10-01,0
ALMA,2016-11-01,0
ALMA,2016-12-01,0
ALMA,2017-01-01,0
ALMA,2017-02-01,0
ALMA,2017-04-01,0
ALMA,2017-05-01,0
ALMA,2017-06-01,0
ALMA,2017-09-01,0
ALMA,2017-10-01,0
ALMA,2017-11-01,0
ALMA,2017-12-01,0
ALMA,2018-01-01,0
ALMA,2018-02-01,0
ALMA,2018-03-01,0
ALMA,2018-04-01,0
ALMA,2018-05-01,0
ALMA,2018-06-01,0
ALMA,2018-07-01,0
ALMA,2018-08-01,0
ALMA,2018-09-01,0
ALMA,2018-10-01,0
ALMA,2018-11-01,0
ALMA,2018-12-01,0
ALMA,2019-01-01,0
ALMA,2019-02-01,0
ALMA,2019-03-01,0
ALMA,2019-04-01,0
ALMA,2019-05-01,0
ALMA,2019-08-01,0
ALMA,2019-09-01,0
ALMA,2019-10-01,0
ALMA,2019-11-01,0
ALMA,2019-12-01,0
ALMA,2020-01-01,0
ALMA,2020-03-01,0
ALMA,2020-05-01,0
ALMA,2020-08-01,0
ALMA,2020-09-01,0
ALMA,2020-10-01,0
ALMA,2020-11-01,0
ALMA,2020-12-01,0
ALMA,2021-01-01,0
ALMA,2021-02-01,0
ALMA,2021-03-01,0
ALMA,2021-04-01,0
ALMA,2021-05-01,0
ALMA,2021-06-01,0
ALMA,2021-07-01,0
ALMA MESA,2013-03-10,0
ALMA MESA,2013-03-17,0
ALMA MESA,2013-03-24,0
ALMA MESA,2013-04-07,0
ALMA MESA,2013-04-14,0
ALMA MESA,2013-04-21,0
ALMA MESA,2013-05-01,0
ALMA MESA,2013-05-08,0
ALMA MESA,2013-05-15,0
ALMA MESA,2013-06-01,0
ALMA MESA,2013-06-08,0
ALMA MESA,2013-06-15,0
ALMA MESA,2013-07-01,0
ALMA MESA,2013-07-08,0
ALMA MESA,2013-07-15,0
ALMA MESA,2013-08-01,0
ALMA MESA,2013-08-08,0
ALMA MESA,2013-08-15,0
ALMA MESA,2013-09-01,0
ALMA MESA,2013-09-08,0
ALMA MESA,2013-09-15,0
ALMA MESA,2013-10-01,0
ALMA MESA,2013-10-08,0
ALMA MESA,2013-10-15,0
ALMA MESA,2013-11-01,0
ALMA MESA,2013-11-08,0
ALMA MESA,2013-11-15,0
ALMA MESA,2014-03-01,0
ALMA MESA,2014-03-08,0
ALMA MESA,2014-03-15,0
ALMA MESA,2014-04-01,0
ALMA MESA,2014-04-08,0
ALMA MESA,2014-04-15,0
ALMA MESA,2014-05-01,0
ALMA MESA,2014-05-08,0
ALMA MESA,2014-05-15,0
ALMA MESA,2014-06-01,0
ALMA MESA,2014-06-08,0
ALMA MESA,2014-06-15,0
ALMA MESA,2014-07-01,0
ALMA MESA,2014-07-08,0
ALMA MESA,2014-07-15,0
ALMA MESA,2014-08-01,0
ALMA MESA,2014-08-08,0
ALMA MESA,2014-08-15,0
ALMA MESA,2014-09-01,0
ALMA MESA,2014-09-08,0
ALMA MESA,2014-09-15,0
ALMA MESA,2014-10-01,0
ALMA MESA,2014-10-08,0
ALMA MESA,2014-10-15,0
ALMA MESA,2014-11-01,0
ALMA MESA,2014-11-08,0
ALMA MESA,2014-11-15,0
ALMA MESA,2015-03-01,0
ALMA MESA,2015-04-01,0
ALMA MESA,2015-05-01,0
ALMA MESA,2015-06-01,0
ALMA MESA,2015-07-01,0
ALMA MESA,2015-08-01,0
ALMA MESA,2015-09-01,0
ALMA MESA,2015-10-01,0
ALMA MESA,2015-11-01,0
ALMA MESA,2016-03-01,0
ALMA MESA,2016-04-01,0
ALMA MESA,2016-05-01,0
ALMA MESA,2016-06-01,0
ALMA MESA,2016-07-01,0
ALMA MESA,2016-08-01,0
ALMA MESA,2016-09-01,0
ALMA MESA,2016-10-01,0
ALMA MESA,2016-11-01,0
ALMA MESA,2016-12-01,0
ALMA MESA,2017-01-01,0
ALMA MESA,2017-02-01,0
ALMA MESA,2017-04-01,0
ALMA MESA,2017-05-01,0
ALMA MESA,2017-06-01,0
ALMA MESA,2017-09-01,0
ALMA MESA,2017-10-01,0
ALMA MESA,2017-11-01,0
ALMA MESA,2017-12-01,0
ALMA MESA,2018-01-01,0
ALMA MESA,2018-02-01,0
ALMA MESA,2018-03-01,0
ALMA MESA,2018-04-01,0
ALMA MESA,2018-05-01,0
ALMA MESA,2018-06-01,0
ALMA MESA,2018-07-01,0
ALMA MESA,2018-08-01,0
ALMA MESA,2018-09-01,0
ALMA MESA,2018-10-01,0
ALMA MESA,2018-11-01,0
ALMA MESA,2018-12-01,0
ALMA MESA,2019-01-01,0
ALMA MESA,2019-02-01,0
ALMA MESA,2019-03-01,0
ALMA MESA,2019-04-01,0
ALMA MESA,2019-05-01,0
ALMA MESA,2019-08-01,0
ALMA MESA,2019-09-01,0
ALMA MESA,2019-10-01,0
ALMA MESA,2019-11-01,0
ALMA MESA,2019-12-01,0
ALMA MESA,2020-01-01,0
ALMA MESA,2020-03-01,0
ALMA MESA,2020-05-01,0
ALMA MESA,2020-08-01,0
ALMA MESA,2020-09-01,0
ALMA MESA,2020-10-01,0
ALMA MESA,2020-11-01,0
ALMA MESA,2020-12-01,0
ALMA MESA,2021-01-01,0
ALMA MESA,2021-02-01,0
ALMA MESA,2021-03-01,0
ALMA MESA,2021-04-01,0
ALMA MESA,2021-05-01,0
ALMA MESA,2021-06-01,0
ALMA MESA,2021-07-01,0
ALPINE,2013-03-10,0
ALPINE,2013-03-17,0
ALPINE,2013-03-24,0
ALPINE,2013-04-07,0
ALPINE,2013-04-14,0
ALPINE,2013-04-21,0
ALPINE,2013-05-01,0
ALPINE,2013-05-08,0
ALPINE,2013-05-15,0
ALPINE,2013-06-01,0
ALPINE,2013-06-08,0
ALPINE,2013-06-15,0
ALPINE,2013-07-01,0
ALPINE,2013-07-08,0
ALPINE,2013-07-15,0
ALPINE,2013-08-01,0
ALPINE,2013-08-08,0
ALPINE,2013-08-15,0
ALPINE,2013-09-01,0
ALPINE,2013-09-08,0
ALPINE,2013-09-15,0
ALPINE,2013-10-01,0
ALPINE,2013-10-08,0
ALPINE,2013-10-15,0
ALPINE,2013-11-01,0
ALPINE,2013-11-08,0
ALPINE,2013-11-15,0
ALPINE,2014-03-01,0
ALPINE,2014-03-08,0
ALPINE,2014-03-15,0
ALPINE,2014-04-01,0
ALPINE,2014-04-08,0
ALPINE,2014-04-15,0
ALPINE,2014-05-01,0
ALPINE,2014-05-08,0
ALPINE,2014-05-15,0
ALPINE,2014-06-01,0
ALPINE,2014-06-08,0
ALPINE,2014-06-15,0
ALPINE,2014-07-01,0
ALPINE,2014-07-08,0
ALPINE,2014-07-15,0
ALPINE,2014-08-01,0
ALPINE,2014-08-08,0
ALPINE,2014-08-15,0
ALPINE,2014-09-01,0
ALPINE,2014-09-08,0
ALPINE,2014-09-15,0
ALPINE,2014-10-01,0
ALPINE,2014-10-08,0
ALPINE,2014-10-15,0
ALPINE,2014-11-01,0
ALPINE,2014-11-08,0
ALPINE,2014-11-15,0
ALPINE,2015-03-01,0
ALPINE,2015-04-01,0
ALPINE,2015-05-01,0
ALPINE,2015-06-01,0
ALPINE,2015-07-01,0
ALPINE,2015-08-01,0
ALPINE,2015-09-01,0
ALPINE,2015-10-01,0
ALPINE,2015-11-01,0
ALPINE,2016-03-01,0
ALPINE,2016-04-01,0
ALPINE,2016-05-01,0
ALPINE,2016-06-01,0
ALPINE,2016-07-01,0
ALPINE,2016-08-01,0
ALPINE,2016-09-01,0
ALPINE,2016-10-01,0
ALPINE,2016-11-01,0
ALPINE,2016-12-01,0
ALPINE,2017-01-01,0
ALPINE,2017-02-01,0
ALPINE,2017-04-01,0
ALPINE,2017-05-01,0
ALPINE,2017-06-01,0
ALPINE,2017-09-01,0
ALPINE,2017-10-01,0
ALPINE,2017-11-01,0
ALPINE,2017-12-01,0
ALPINE,2018-01-01,0
ALPINE,2018-02-01,0
ALPINE,2018-03-01,0
ALPINE,2018-04-01,0
ALPINE,2018-05-01,0
ALPINE,2018-06-01,0
ALPINE,2018-07-01,0
ALPINE,2018-08-01,0
ALPINE,2018-09-01,0
ALPINE,2018-10-01,0
ALPINE,2018-11-01,0
ALPINE,2018-12-01,0
ALPINE,2019-01-01,0
ALPINE,2019-02-01,0
ALPINE,2019-03-01,0
ALPINE,2019-04-01,0
ALPINE,2019-05-01,0
ALPINE,2019-08-01,0
ALPINE,2019-09-01,0
ALPINE,2019-10-01,0
ALPINE,2019-11-01,0
ALPINE,2019-12-01,0
ALPINE,2020-01-01,0
ALPINE,2020-03-01,0
ALPINE,2020-05-01,0
ALPINE,2020-08-01,0
ALPINE,2020-09-01,0
ALPINE,2020-10-01,0
ALPINE,2020-11-01,0
ALPINE,2020-12-01,0
ALPINE,2021-01-01,0
ALPINE,2021-02-01,0
ALPINE,2021-03-01,0
ALPINE,2021-04-01,0
ALPINE,2021-05-01,0
ALPINE,2021-06-01,0
ALPINE,2021-07-01,0
ALTO,2013-03-10,0
ALTO,2013-03-17,0
ALTO,2013-03-24,0
ALTO,2013-04-07,0
ALTO,2013-04-14,0
ALTO,2013-04-21,0
ALTO,2013-05-01,0
ALTO,2013-05-08,0
ALTO,2013-05-15,0
ALTO,2013-06-01,0
ALTO,2013-06-08,0
ALTO,2013-06-15,0
ALTO,2013-07-01,0
ALTO,2013-07-08,0
ALTO,2013-07-15,0
ALTO,2013-08-01,0
ALTO,2013-08-08,0
ALTO,2013-08-15,0
ALTO,2013-09-01,0
ALTO,2013-09-08,0
ALTO,2013-09-15,0
ALTO,2013-10-01,0
ALTO,2013-10-08,0
ALTO,2013-10-15,0
ALTO,2013-11-01,0
ALTO,2013-11-08,0
ALTO,2013-11-15,0
ALTO,2014-03-01,0
ALTO,2014-03-08,0
ALTO,2014-03-15,0
ALTO,2014-04-01,0
ALTO,2014-04-08,0
ALTO,2014-04-15,0
ALTO,2014-05-01,0
ALTO,2014-05-08,0
ALTO,2014-05-15,0
ALTO,2014-06-01,0
ALTO,2014-06-08,0
ALTO,2014-06-15,0
ALTO,2014-07-01,0
ALTO,2014-07-08,0
ALTO,2014-07-15,0
ALTO,2014-08-01,0
ALTO,2014-08-08,0
ALTO,2014-08-15,0
ALTO,2014-09-01,0
ALTO,2014-09-08,0
ALTO,2014-09-15,0
ALTO,2014-10-01,0
ALTO,2014-10-08,0
ALTO,2014-10-15,0
ALTO,2014-11-01,0
ALTO,2014-11-08,0
ALTO,2014-11-15,0
ALTO,2015-03-01,0
ALTO,2015-04-01,0
ALTO,2015-05-01,0
ALTO,2015-06-01,0
ALTO,2015-07-01,0
ALTO,2015-08-01,0
ALTO,2015-09-01,0
ALTO,2015-10-01,0
ALTO,2015-11-01,0
ALTO,2016-03-01,0
ALTO,2016-04-01,0
ALTO,2016-05-01,0
ALTO,2016-06-01,0
ALTO,2016-07-01,0
ALTO,2016-08-01,0
ALTO,2016-09-01,0
ALTO,2016-10-01,0
ALTO,2016-11-01,0
ALTO,2016-12-01,0
ALTO,2017-01-01,0
ALTO,2017-02-01,0
ALTO,2017-04-01,0
ALTO,2017-05-01,0
ALTO,2017-06-01,0
ALTO,2017-09-01,0
ALTO,2017-10-01,0
ALTO,2017-11-01,0
ALTO,2017-12-01,0
ALTO,2018-01-01,0
ALTO,2018-02-01,0
ALTO,2018-03-01,0
ALTO,2018-04-01,0
ALTO,2018-05-01,0
ALTO,2018-06-01,0
ALTO,2018-07-01,0
ALTO,2018-08-01,0
ALTO,2018-09-01,0
ALTO,2018-10-01,0
ALTO,2018-11-01,0
ALTO,2018-12-01,0
ALTO,2019-01-01,0
ALTO,2019-02-01,0
ALTO,2019-03-01,0
ALTO,2019-04-01,0
ALTO,2019-05-01,0
ALTO,2019-08-01,0
ALTO,2019-09-01,0
ALTO,2019-10-01,0
ALTO,2019-11-01,0
ALTO,2019-12-01,0
ALTO,2020-01-01,0
ALTO,2020-03-01,0
ALTO,2020-05-01,0
ALTO,2020-08-01,0
ALTO,2020-09-01,0
ALTO,2020-10-01,0
ALTO,2020-11-01,0
ALTO,2020-12-01,0
ALTO,2021-01-01,0
ALTO,2021-02-01,0
ALTO,2021-03-01,0
ALTO,2021-04-01,0
ALTO,2021-05-01,0
ALTO,2021-06-01,0
